TimeObs (s) 	TimeJet (s) 	Rcoll (cm) 	DSGamma 	DSMass (g) 	UPGamma 	UPMass (g) 	Gammaf 	tau
9.33787e+00	3.77566e+05	1.13188e+16	1.94562e+02	3.93824e+29	4.00000e+02	5.56327e+25	1.94584e+02	0.00000e+00	
9.34049e+00	3.77764e+05	1.13248e+16	1.94584e+02	3.93879e+29	4.00000e+02	5.56327e+25	1.94606e+02	0.00000e+00	
9.34311e+00	3.77963e+05	1.13307e+16	1.94606e+02	3.93935e+29	4.00000e+02	5.56327e+25	1.94627e+02	0.00000e+00	
9.34573e+00	3.78161e+05	1.13367e+16	1.94627e+02	3.93991e+29	4.00000e+02	5.56327e+25	1.94649e+02	0.00000e+00	
9.34835e+00	3.78360e+05	1.13426e+16	1.94649e+02	3.94046e+29	4.00000e+02	5.56327e+25	1.94670e+02	0.00000e+00	
9.35097e+00	3.78558e+05	1.13486e+16	1.94670e+02	3.94102e+29	4.00000e+02	5.56327e+25	1.94692e+02	0.00000e+00	
9.35359e+00	3.78757e+05	1.13546e+16	1.94692e+02	3.94157e+29	4.00000e+02	5.56327e+25	1.94713e+02	0.00000e+00	
9.35621e+00	3.78956e+05	1.13605e+16	1.94713e+02	3.94213e+29	4.00000e+02	5.56327e+25	1.94735e+02	0.00000e+00	
9.35883e+00	3.79155e+05	1.13665e+16	1.94735e+02	3.94269e+29	4.00000e+02	5.56327e+25	1.94756e+02	0.00000e+00	
9.36146e+00	3.79353e+05	1.13724e+16	1.94756e+02	3.94324e+29	4.00000e+02	5.56327e+25	1.94778e+02	0.00000e+00	
9.36408e+00	3.79552e+05	1.13784e+16	1.94778e+02	3.94380e+29	4.00000e+02	5.56327e+25	1.94799e+02	0.00000e+00	
9.36670e+00	3.79751e+05	1.13844e+16	1.94799e+02	3.94436e+29	4.00000e+02	5.56327e+25	1.94821e+02	0.00000e+00	
9.36932e+00	3.79950e+05	1.13903e+16	1.94821e+02	3.94491e+29	4.00000e+02	5.56327e+25	1.94842e+02	0.00000e+00	
9.37194e+00	3.80149e+05	1.13963e+16	1.94842e+02	3.94547e+29	4.00000e+02	5.56327e+25	1.94864e+02	0.00000e+00	
9.37457e+00	3.80349e+05	1.14023e+16	1.94864e+02	3.94603e+29	4.00000e+02	5.56327e+25	1.94885e+02	0.00000e+00	
9.37719e+00	3.80548e+05	1.14082e+16	1.94885e+02	3.94658e+29	4.00000e+02	5.56327e+25	1.94907e+02	0.00000e+00	
9.37981e+00	3.80747e+05	1.14142e+16	1.94907e+02	3.94714e+29	4.00000e+02	5.56327e+25	1.94928e+02	0.00000e+00	
9.38243e+00	3.80946e+05	1.14202e+16	1.94928e+02	3.94769e+29	4.00000e+02	5.56327e+25	1.94950e+02	0.00000e+00	
9.38506e+00	3.81146e+05	1.14262e+16	1.94950e+02	3.94825e+29	4.00000e+02	5.56327e+25	1.94971e+02	0.00000e+00	
9.38768e+00	3.81345e+05	1.14321e+16	1.94971e+02	3.94881e+29	4.00000e+02	5.56327e+25	1.94993e+02	0.00000e+00	
9.39030e+00	3.81545e+05	1.14381e+16	1.94993e+02	3.94936e+29	4.00000e+02	5.56327e+25	1.95014e+02	0.00000e+00	
9.39293e+00	3.81744e+05	1.14441e+16	1.95014e+02	3.94992e+29	4.00000e+02	5.56327e+25	1.95036e+02	0.00000e+00	
9.39555e+00	3.81944e+05	1.14501e+16	1.95036e+02	3.95048e+29	4.00000e+02	5.56327e+25	1.95057e+02	0.00000e+00	
9.39817e+00	3.82144e+05	1.14561e+16	1.95057e+02	3.95103e+29	4.00000e+02	5.56327e+25	1.95079e+02	0.00000e+00	
9.40080e+00	3.82343e+05	1.14621e+16	1.95079e+02	3.95159e+29	4.00000e+02	5.56327e+25	1.95100e+02	0.00000e+00	
9.40342e+00	3.82543e+05	1.14681e+16	1.95100e+02	3.95215e+29	4.00000e+02	5.56327e+25	1.95122e+02	0.00000e+00	
9.40605e+00	3.82743e+05	1.14740e+16	1.95122e+02	3.95270e+29	4.00000e+02	5.56327e+25	1.95143e+02	0.00000e+00	
9.40867e+00	3.82943e+05	1.14800e+16	1.95143e+02	3.95326e+29	4.00000e+02	5.56327e+25	1.95165e+02	0.00000e+00	
9.41130e+00	3.83143e+05	1.14860e+16	1.95165e+02	3.95381e+29	4.00000e+02	5.56327e+25	1.95186e+02	0.00000e+00	
9.41392e+00	3.83343e+05	1.14920e+16	1.95186e+02	3.95437e+29	4.00000e+02	5.56327e+25	1.95207e+02	0.00000e+00	
9.41655e+00	3.83543e+05	1.14980e+16	1.95207e+02	3.95493e+29	4.00000e+02	5.56327e+25	1.95229e+02	0.00000e+00	
9.41917e+00	3.83743e+05	1.15040e+16	1.95229e+02	3.95548e+29	4.00000e+02	5.56327e+25	1.95250e+02	0.00000e+00	
9.42180e+00	3.83943e+05	1.15100e+16	1.95250e+02	3.95604e+29	4.00000e+02	5.56327e+25	1.95272e+02	0.00000e+00	
9.42442e+00	3.84143e+05	1.15160e+16	1.95272e+02	3.95660e+29	4.00000e+02	5.56327e+25	1.95293e+02	0.00000e+00	
9.42705e+00	3.84344e+05	1.15220e+16	1.95293e+02	3.95715e+29	4.00000e+02	5.56327e+25	1.95315e+02	0.00000e+00	
9.42968e+00	3.84544e+05	1.15280e+16	1.95315e+02	3.95771e+29	4.00000e+02	5.56327e+25	1.95336e+02	0.00000e+00	
9.43230e+00	3.84744e+05	1.15340e+16	1.95336e+02	3.95826e+29	4.00000e+02	5.56327e+25	1.95357e+02	0.00000e+00	
9.43493e+00	3.84945e+05	1.15401e+16	1.95357e+02	3.95882e+29	4.00000e+02	5.56327e+25	1.95379e+02	0.00000e+00	
9.43756e+00	3.85146e+05	1.15461e+16	1.95379e+02	3.95938e+29	4.00000e+02	5.56327e+25	1.95400e+02	0.00000e+00	
9.44018e+00	3.85346e+05	1.15521e+16	1.95400e+02	3.95993e+29	4.00000e+02	5.56327e+25	1.95422e+02	0.00000e+00	
9.44281e+00	3.85547e+05	1.15581e+16	1.95422e+02	3.96049e+29	4.00000e+02	5.56327e+25	1.95443e+02	0.00000e+00	
9.44544e+00	3.85747e+05	1.15641e+16	1.95443e+02	3.96105e+29	4.00000e+02	5.56327e+25	1.95464e+02	0.00000e+00	
9.44806e+00	3.85948e+05	1.15701e+16	1.95464e+02	3.96160e+29	4.00000e+02	5.56327e+25	1.95486e+02	0.00000e+00	
9.45069e+00	3.86149e+05	1.15762e+16	1.95486e+02	3.96216e+29	4.00000e+02	5.56327e+25	1.95507e+02	0.00000e+00	
9.45332e+00	3.86350e+05	1.15822e+16	1.95507e+02	3.96272e+29	4.00000e+02	5.56327e+25	1.95528e+02	0.00000e+00	
9.45595e+00	3.86551e+05	1.15882e+16	1.95528e+02	3.96327e+29	4.00000e+02	5.56327e+25	1.95550e+02	0.00000e+00	
9.45858e+00	3.86752e+05	1.15942e+16	1.95550e+02	3.96383e+29	4.00000e+02	5.56327e+25	1.95571e+02	0.00000e+00	
9.46120e+00	3.86953e+05	1.16003e+16	1.95571e+02	3.96438e+29	4.00000e+02	5.56327e+25	1.95592e+02	0.00000e+00	
9.46383e+00	3.87154e+05	1.16063e+16	1.95592e+02	3.96494e+29	4.00000e+02	5.56327e+25	1.95614e+02	0.00000e+00	
9.46646e+00	3.87355e+05	1.16123e+16	1.95614e+02	3.96550e+29	4.00000e+02	5.56327e+25	1.95635e+02	0.00000e+00	
9.46909e+00	3.87556e+05	1.16183e+16	1.95635e+02	3.96605e+29	4.00000e+02	5.56327e+25	1.95657e+02	0.00000e+00	
9.47172e+00	3.87758e+05	1.16244e+16	1.95657e+02	3.96661e+29	4.00000e+02	5.56327e+25	1.95678e+02	0.00000e+00	
9.47435e+00	3.87959e+05	1.16304e+16	1.95678e+02	3.96717e+29	4.00000e+02	5.56327e+25	1.95699e+02	0.00000e+00	
9.47698e+00	3.88160e+05	1.16365e+16	1.95699e+02	3.96772e+29	4.00000e+02	5.56327e+25	1.95721e+02	0.00000e+00	
9.47961e+00	3.88362e+05	1.16425e+16	1.95721e+02	3.96828e+29	4.00000e+02	5.56327e+25	1.95742e+02	0.00000e+00	
9.48224e+00	3.88563e+05	1.16485e+16	1.95742e+02	3.96883e+29	4.00000e+02	5.56327e+25	1.95763e+02	0.00000e+00	
9.48487e+00	3.88765e+05	1.16546e+16	1.95763e+02	3.96939e+29	4.00000e+02	5.56327e+25	1.95784e+02	0.00000e+00	
9.48750e+00	3.88967e+05	1.16606e+16	1.95784e+02	3.96995e+29	4.00000e+02	5.56327e+25	1.95806e+02	0.00000e+00	
9.49013e+00	3.89168e+05	1.16667e+16	1.95806e+02	3.97050e+29	4.00000e+02	5.56327e+25	1.95827e+02	0.00000e+00	
9.49276e+00	3.89370e+05	1.16727e+16	1.95827e+02	3.97106e+29	4.00000e+02	5.56327e+25	1.95848e+02	0.00000e+00	
9.49539e+00	3.89572e+05	1.16788e+16	1.95848e+02	3.97162e+29	4.00000e+02	5.56327e+25	1.95870e+02	0.00000e+00	
9.49802e+00	3.89774e+05	1.16848e+16	1.95870e+02	3.97217e+29	4.00000e+02	5.56327e+25	1.95891e+02	0.00000e+00	
9.50065e+00	3.89976e+05	1.16909e+16	1.95891e+02	3.97273e+29	4.00000e+02	5.56327e+25	1.95912e+02	0.00000e+00	
9.50328e+00	3.90178e+05	1.16969e+16	1.95912e+02	3.97329e+29	4.00000e+02	5.56327e+25	1.95934e+02	0.00000e+00	
9.50591e+00	3.90380e+05	1.17030e+16	1.95934e+02	3.97384e+29	4.00000e+02	5.56327e+25	1.95955e+02	0.00000e+00	
9.50854e+00	3.90582e+05	1.17090e+16	1.95955e+02	3.97440e+29	4.00000e+02	5.56327e+25	1.95976e+02	0.00000e+00	
9.51118e+00	3.90784e+05	1.17151e+16	1.95976e+02	3.97495e+29	4.00000e+02	5.56327e+25	1.95997e+02	0.00000e+00	
9.51381e+00	3.90986e+05	1.17212e+16	1.95997e+02	3.97551e+29	4.00000e+02	5.56327e+25	1.96019e+02	0.00000e+00	
9.51644e+00	3.91188e+05	1.17272e+16	1.96019e+02	3.97607e+29	4.00000e+02	5.56327e+25	1.96040e+02	0.00000e+00	
9.51907e+00	3.91391e+05	1.17333e+16	1.96040e+02	3.97662e+29	4.00000e+02	5.56327e+25	1.96061e+02	0.00000e+00	
9.52170e+00	3.91593e+05	1.17394e+16	1.96061e+02	3.97718e+29	4.00000e+02	5.56327e+25	1.96082e+02	0.00000e+00	
9.52434e+00	3.91795e+05	1.17454e+16	1.96082e+02	3.97774e+29	4.00000e+02	5.56327e+25	1.96104e+02	0.00000e+00	
9.52697e+00	3.91998e+05	1.17515e+16	1.96104e+02	3.97829e+29	4.00000e+02	5.56327e+25	1.96125e+02	0.00000e+00	
9.52960e+00	3.92201e+05	1.17576e+16	1.96125e+02	3.97885e+29	4.00000e+02	5.56327e+25	1.96146e+02	0.00000e+00	
9.53224e+00	3.92403e+05	1.17636e+16	1.96146e+02	3.97941e+29	4.00000e+02	5.56327e+25	1.96167e+02	0.00000e+00	
9.53487e+00	3.92606e+05	1.17697e+16	1.96167e+02	3.97996e+29	4.00000e+02	5.56327e+25	1.96189e+02	0.00000e+00	
9.53750e+00	3.92809e+05	1.17758e+16	1.96189e+02	3.98052e+29	4.00000e+02	5.56327e+25	1.96210e+02	0.00000e+00	
9.54014e+00	3.93011e+05	1.17819e+16	1.96210e+02	3.98107e+29	4.00000e+02	5.56327e+25	1.96231e+02	0.00000e+00	
9.54277e+00	3.93214e+05	1.17880e+16	1.96231e+02	3.98163e+29	4.00000e+02	5.56327e+25	1.96252e+02	0.00000e+00	
9.54540e+00	3.93417e+05	1.17940e+16	1.96252e+02	3.98219e+29	4.00000e+02	5.56327e+25	1.96273e+02	0.00000e+00	
9.54804e+00	3.93620e+05	1.18001e+16	1.96273e+02	3.98274e+29	4.00000e+02	5.56327e+25	1.96295e+02	0.00000e+00	
9.55067e+00	3.93823e+05	1.18062e+16	1.96295e+02	3.98330e+29	4.00000e+02	5.56327e+25	1.96316e+02	0.00000e+00	
9.55331e+00	3.94026e+05	1.18123e+16	1.96316e+02	3.98386e+29	4.00000e+02	5.56327e+25	1.96337e+02	0.00000e+00	
9.55594e+00	3.94229e+05	1.18184e+16	1.96337e+02	3.98441e+29	4.00000e+02	5.56327e+25	1.96358e+02	0.00000e+00	
9.55858e+00	3.94432e+05	1.18245e+16	1.96358e+02	3.98497e+29	4.00000e+02	5.56327e+25	1.96379e+02	0.00000e+00	
9.56121e+00	3.94636e+05	1.18306e+16	1.96379e+02	3.98552e+29	4.00000e+02	5.56327e+25	1.96401e+02	0.00000e+00	
9.56385e+00	3.94839e+05	1.18367e+16	1.96401e+02	3.98608e+29	4.00000e+02	5.56327e+25	1.96422e+02	0.00000e+00	
9.56648e+00	3.95042e+05	1.18428e+16	1.96422e+02	3.98664e+29	4.00000e+02	5.56327e+25	1.96443e+02	0.00000e+00	
9.56912e+00	3.95246e+05	1.18489e+16	1.96443e+02	3.98719e+29	4.00000e+02	5.56327e+25	1.96464e+02	0.00000e+00	
9.57175e+00	3.95449e+05	1.18550e+16	1.96464e+02	3.98775e+29	4.00000e+02	5.56327e+25	1.96485e+02	0.00000e+00	
9.57439e+00	3.95653e+05	1.18611e+16	1.96485e+02	3.98831e+29	4.00000e+02	5.56327e+25	1.96507e+02	0.00000e+00	
9.57703e+00	3.95856e+05	1.18672e+16	1.96507e+02	3.98886e+29	4.00000e+02	5.56327e+25	1.96528e+02	0.00000e+00	
9.57966e+00	3.96060e+05	1.18733e+16	1.96528e+02	3.98942e+29	4.00000e+02	5.56327e+25	1.96549e+02	0.00000e+00	
9.58230e+00	3.96264e+05	1.18794e+16	1.96549e+02	3.98998e+29	4.00000e+02	5.56327e+25	1.96570e+02	0.00000e+00	
9.58494e+00	3.96467e+05	1.18855e+16	1.96570e+02	3.99053e+29	4.00000e+02	5.56327e+25	1.96591e+02	0.00000e+00	
9.58757e+00	3.96671e+05	1.18916e+16	1.96591e+02	3.99109e+29	4.00000e+02	5.56327e+25	1.96612e+02	0.00000e+00	
9.59021e+00	3.96875e+05	1.18977e+16	1.96612e+02	3.99164e+29	4.00000e+02	5.56327e+25	1.96633e+02	0.00000e+00	
9.59285e+00	3.97079e+05	1.19038e+16	1.96633e+02	3.99220e+29	4.00000e+02	5.56327e+25	1.96655e+02	0.00000e+00	
9.59549e+00	3.97283e+05	1.19099e+16	1.96655e+02	3.99276e+29	4.00000e+02	5.56327e+25	1.96676e+02	0.00000e+00	
9.59812e+00	3.97487e+05	1.19161e+16	1.96676e+02	3.99331e+29	4.00000e+02	5.56327e+25	1.96697e+02	0.00000e+00	
9.60076e+00	3.97691e+05	1.19222e+16	1.96697e+02	3.99387e+29	4.00000e+02	5.56327e+25	1.96718e+02	0.00000e+00	
9.60340e+00	3.97895e+05	1.19283e+16	1.96718e+02	3.99443e+29	4.00000e+02	5.56327e+25	1.96739e+02	0.00000e+00	
9.60604e+00	3.98100e+05	1.19344e+16	1.96739e+02	3.99498e+29	4.00000e+02	5.56327e+25	1.96760e+02	0.00000e+00	
9.60868e+00	3.98304e+05	1.19405e+16	1.96760e+02	3.99554e+29	4.00000e+02	5.56327e+25	1.96781e+02	0.00000e+00	
9.61131e+00	3.98508e+05	1.19467e+16	1.96781e+02	3.99609e+29	4.00000e+02	5.56327e+25	1.96802e+02	0.00000e+00	
9.61395e+00	3.98713e+05	1.19528e+16	1.96802e+02	3.99665e+29	4.00000e+02	5.56327e+25	1.96823e+02	0.00000e+00	
9.61659e+00	3.98917e+05	1.19589e+16	1.96823e+02	3.99721e+29	4.00000e+02	5.56327e+25	1.96845e+02	0.00000e+00	
9.61923e+00	3.99122e+05	1.19651e+16	1.96845e+02	3.99776e+29	4.00000e+02	5.56327e+25	1.96866e+02	0.00000e+00	
9.62187e+00	3.99326e+05	1.19712e+16	1.96866e+02	3.99832e+29	4.00000e+02	5.56327e+25	1.96887e+02	0.00000e+00	
9.62451e+00	3.99531e+05	1.19773e+16	1.96887e+02	3.99888e+29	4.00000e+02	5.56327e+25	1.96908e+02	0.00000e+00	
9.62715e+00	3.99736e+05	1.19835e+16	1.96908e+02	3.99943e+29	4.00000e+02	5.56327e+25	1.96929e+02	0.00000e+00	
9.62979e+00	3.99940e+05	1.19896e+16	1.96929e+02	3.99999e+29	4.00000e+02	5.56327e+25	1.96950e+02	0.00000e+00	
9.63243e+00	4.00145e+05	1.19957e+16	1.96950e+02	4.00055e+29	4.00000e+02	5.56327e+25	1.96971e+02	0.00000e+00	
9.63507e+00	4.00350e+05	1.20019e+16	1.96971e+02	4.00110e+29	4.00000e+02	5.56327e+25	1.96992e+02	0.00000e+00	
9.63771e+00	4.00555e+05	1.20080e+16	1.96992e+02	4.00166e+29	4.00000e+02	5.56327e+25	1.97013e+02	0.00000e+00	
9.64035e+00	4.00760e+05	1.20142e+16	1.97013e+02	4.00221e+29	4.00000e+02	5.56327e+25	1.97034e+02	0.00000e+00	
9.64299e+00	4.00965e+05	1.20203e+16	1.97034e+02	4.00277e+29	4.00000e+02	5.56327e+25	1.97055e+02	0.00000e+00	
9.64563e+00	4.01170e+05	1.20265e+16	1.97055e+02	4.00333e+29	4.00000e+02	5.56327e+25	1.97076e+02	0.00000e+00	
9.64827e+00	4.01375e+05	1.20326e+16	1.97076e+02	4.00388e+29	4.00000e+02	5.56327e+25	1.97097e+02	0.00000e+00	
9.65091e+00	4.01580e+05	1.20388e+16	1.97097e+02	4.00444e+29	4.00000e+02	5.56327e+25	1.97118e+02	0.00000e+00	
9.65356e+00	4.01786e+05	1.20449e+16	1.97118e+02	4.00500e+29	4.00000e+02	5.56327e+25	1.97139e+02	0.00000e+00	
9.65620e+00	4.01991e+05	1.20511e+16	1.97139e+02	4.00555e+29	4.00000e+02	5.56327e+25	1.97160e+02	0.00000e+00	
9.65884e+00	4.02196e+05	1.20572e+16	1.97160e+02	4.00611e+29	4.00000e+02	5.56327e+25	1.97181e+02	0.00000e+00	
9.66148e+00	4.02402e+05	1.20634e+16	1.97181e+02	4.00667e+29	4.00000e+02	5.56327e+25	1.97202e+02	0.00000e+00	
9.66412e+00	4.02607e+05	1.20696e+16	1.97202e+02	4.00722e+29	4.00000e+02	5.56327e+25	1.97223e+02	0.00000e+00	
9.66677e+00	4.02813e+05	1.20757e+16	1.97223e+02	4.00778e+29	4.00000e+02	5.56327e+25	1.97244e+02	0.00000e+00	
9.66941e+00	4.03019e+05	1.20819e+16	1.97244e+02	4.00833e+29	4.00000e+02	5.56327e+25	1.97265e+02	0.00000e+00	
9.67205e+00	4.03224e+05	1.20880e+16	1.97265e+02	4.00889e+29	4.00000e+02	5.56327e+25	1.97286e+02	0.00000e+00	
9.67469e+00	4.03430e+05	1.20942e+16	1.97286e+02	4.00945e+29	4.00000e+02	5.56327e+25	1.97307e+02	0.00000e+00	
9.67734e+00	4.03636e+05	1.21004e+16	1.97307e+02	4.01000e+29	4.00000e+02	5.56327e+25	1.97328e+02	0.00000e+00	
9.67998e+00	4.03842e+05	1.21066e+16	1.97328e+02	4.01056e+29	4.00000e+02	5.56327e+25	1.97349e+02	0.00000e+00	
9.68262e+00	4.04047e+05	1.21127e+16	1.97349e+02	4.01112e+29	4.00000e+02	5.56327e+25	1.97370e+02	0.00000e+00	
9.68527e+00	4.04253e+05	1.21189e+16	1.97370e+02	4.01167e+29	4.00000e+02	5.56327e+25	1.97391e+02	0.00000e+00	
9.68791e+00	4.04459e+05	1.21251e+16	1.97391e+02	4.01223e+29	4.00000e+02	5.56327e+25	1.97412e+02	0.00000e+00	
9.69056e+00	4.04666e+05	1.21313e+16	1.97412e+02	4.01278e+29	4.00000e+02	5.56327e+25	1.97433e+02	0.00000e+00	
9.69320e+00	4.04872e+05	1.21374e+16	1.97433e+02	4.01334e+29	4.00000e+02	5.56327e+25	1.97454e+02	0.00000e+00	
9.69584e+00	4.05078e+05	1.21436e+16	1.97454e+02	4.01390e+29	4.00000e+02	5.56327e+25	1.97475e+02	0.00000e+00	
9.69849e+00	4.05284e+05	1.21498e+16	1.97475e+02	4.01445e+29	4.00000e+02	5.56327e+25	1.97496e+02	0.00000e+00	
9.70113e+00	4.05490e+05	1.21560e+16	1.97496e+02	4.01501e+29	4.00000e+02	5.56327e+25	1.97517e+02	0.00000e+00	
9.70378e+00	4.05697e+05	1.21622e+16	1.97517e+02	4.01557e+29	4.00000e+02	5.56327e+25	1.97538e+02	0.00000e+00	
9.70642e+00	4.05903e+05	1.21684e+16	1.97538e+02	4.01612e+29	4.00000e+02	5.56327e+25	1.97559e+02	0.00000e+00	
9.70907e+00	4.06110e+05	1.21746e+16	1.97559e+02	4.01668e+29	4.00000e+02	5.56327e+25	1.97580e+02	0.00000e+00	
9.71171e+00	4.06316e+05	1.21807e+16	1.97580e+02	4.01724e+29	4.00000e+02	5.56327e+25	1.97601e+02	0.00000e+00	
9.71436e+00	4.06523e+05	1.21869e+16	1.97601e+02	4.01779e+29	4.00000e+02	5.56327e+25	1.97622e+02	0.00000e+00	
9.71701e+00	4.06730e+05	1.21931e+16	1.97622e+02	4.01835e+29	4.00000e+02	5.56327e+25	1.97643e+02	0.00000e+00	
9.71965e+00	4.06936e+05	1.21993e+16	1.97643e+02	4.01890e+29	4.00000e+02	5.56327e+25	1.97664e+02	0.00000e+00	
9.72230e+00	4.07143e+05	1.22055e+16	1.97664e+02	4.01946e+29	4.00000e+02	5.56327e+25	1.97685e+02	0.00000e+00	
9.72494e+00	4.07350e+05	1.22117e+16	1.97685e+02	4.02002e+29	4.00000e+02	5.56327e+25	1.97706e+02	0.00000e+00	
9.72759e+00	4.07557e+05	1.22179e+16	1.97706e+02	4.02057e+29	4.00000e+02	5.56327e+25	1.97727e+02	0.00000e+00	
9.73024e+00	4.07764e+05	1.22241e+16	1.97727e+02	4.02113e+29	4.00000e+02	5.56327e+25	1.97747e+02	0.00000e+00	
9.73288e+00	4.07971e+05	1.22303e+16	1.97747e+02	4.02169e+29	4.00000e+02	5.56327e+25	1.97768e+02	0.00000e+00	
9.73553e+00	4.08178e+05	1.22366e+16	1.97768e+02	4.02224e+29	4.00000e+02	5.56327e+25	1.97789e+02	0.00000e+00	
9.73818e+00	4.08385e+05	1.22428e+16	1.97789e+02	4.02280e+29	4.00000e+02	5.56327e+25	1.97810e+02	0.00000e+00	
9.74083e+00	4.08592e+05	1.22490e+16	1.97810e+02	4.02335e+29	4.00000e+02	5.56327e+25	1.97831e+02	0.00000e+00	
9.74347e+00	4.08799e+05	1.22552e+16	1.97831e+02	4.02391e+29	4.00000e+02	5.56327e+25	1.97852e+02	0.00000e+00	
9.74612e+00	4.09007e+05	1.22614e+16	1.97852e+02	4.02447e+29	4.00000e+02	5.56327e+25	1.97873e+02	0.00000e+00	
9.74877e+00	4.09214e+05	1.22676e+16	1.97873e+02	4.02502e+29	4.00000e+02	5.56327e+25	1.97894e+02	0.00000e+00	
9.75142e+00	4.09421e+05	1.22738e+16	1.97894e+02	4.02558e+29	4.00000e+02	5.56327e+25	1.97915e+02	0.00000e+00	
9.75407e+00	4.09629e+05	1.22801e+16	1.97915e+02	4.02614e+29	4.00000e+02	5.56327e+25	1.97935e+02	0.00000e+00	
9.75671e+00	4.09836e+05	1.22863e+16	1.97935e+02	4.02669e+29	4.00000e+02	5.56327e+25	1.97956e+02	0.00000e+00	
9.75936e+00	4.10044e+05	1.22925e+16	1.97956e+02	4.02725e+29	4.00000e+02	5.56327e+25	1.97977e+02	0.00000e+00	
9.76201e+00	4.10252e+05	1.22987e+16	1.97977e+02	4.02781e+29	4.00000e+02	5.56327e+25	1.97998e+02	0.00000e+00	
9.76466e+00	4.10459e+05	1.23049e+16	1.97998e+02	4.02836e+29	4.00000e+02	5.56327e+25	1.98019e+02	0.00000e+00	
9.76731e+00	4.10667e+05	1.23112e+16	1.98019e+02	4.02892e+29	4.00000e+02	5.56327e+25	1.98040e+02	0.00000e+00	
9.76996e+00	4.10875e+05	1.23174e+16	1.98040e+02	4.02947e+29	4.00000e+02	5.56327e+25	1.98061e+02	0.00000e+00	
9.77261e+00	4.11083e+05	1.23236e+16	1.98061e+02	4.03003e+29	4.00000e+02	5.56327e+25	1.98081e+02	0.00000e+00	
9.77526e+00	4.11291e+05	1.23299e+16	1.98081e+02	4.03059e+29	4.00000e+02	5.56327e+25	1.98102e+02	0.00000e+00	
9.77791e+00	4.11499e+05	1.23361e+16	1.98102e+02	4.03114e+29	4.00000e+02	5.56327e+25	1.98123e+02	0.00000e+00	
9.78056e+00	4.11707e+05	1.23423e+16	1.98123e+02	4.03170e+29	4.00000e+02	5.56327e+25	1.98144e+02	0.00000e+00	
9.78321e+00	4.11915e+05	1.23486e+16	1.98144e+02	4.03226e+29	4.00000e+02	5.56327e+25	1.98165e+02	0.00000e+00	
9.78586e+00	4.12123e+05	1.23548e+16	1.98165e+02	4.03281e+29	4.00000e+02	5.56327e+25	1.98185e+02	0.00000e+00	
9.78851e+00	4.12331e+05	1.23611e+16	1.98185e+02	4.03337e+29	4.00000e+02	5.56327e+25	1.98206e+02	0.00000e+00	
9.79116e+00	4.12540e+05	1.23673e+16	1.98206e+02	4.03393e+29	4.00000e+02	5.56327e+25	1.98227e+02	0.00000e+00	
9.79381e+00	4.12748e+05	1.23736e+16	1.98227e+02	4.03448e+29	4.00000e+02	5.56327e+25	1.98248e+02	0.00000e+00	
9.79646e+00	4.12956e+05	1.23798e+16	1.98248e+02	4.03504e+29	4.00000e+02	5.56327e+25	1.98269e+02	0.00000e+00	
9.79912e+00	4.13165e+05	1.23861e+16	1.98269e+02	4.03559e+29	4.00000e+02	5.56327e+25	1.98289e+02	0.00000e+00	
9.80177e+00	4.13373e+05	1.23923e+16	1.98289e+02	4.03615e+29	4.00000e+02	5.56327e+25	1.98310e+02	0.00000e+00	
9.80442e+00	4.13582e+05	1.23986e+16	1.98310e+02	4.03671e+29	4.00000e+02	5.56327e+25	1.98331e+02	0.00000e+00	
9.80707e+00	4.13790e+05	1.24048e+16	1.98331e+02	4.03726e+29	4.00000e+02	5.56327e+25	1.98352e+02	0.00000e+00	
9.80972e+00	4.13999e+05	1.24111e+16	1.98352e+02	4.03782e+29	4.00000e+02	5.56327e+25	1.98373e+02	0.00000e+00	
9.81238e+00	4.14208e+05	1.24173e+16	1.98373e+02	4.03838e+29	4.00000e+02	5.56327e+25	1.98393e+02	0.00000e+00	
9.81503e+00	4.14417e+05	1.24236e+16	1.98393e+02	4.03893e+29	4.00000e+02	5.56327e+25	1.98414e+02	0.00000e+00	
9.81768e+00	4.14626e+05	1.24298e+16	1.98414e+02	4.03949e+29	4.00000e+02	5.56327e+25	1.98435e+02	0.00000e+00	
9.82033e+00	4.14834e+05	1.24361e+16	1.98435e+02	4.04004e+29	4.00000e+02	5.56327e+25	1.98456e+02	0.00000e+00	
9.82299e+00	4.15043e+05	1.24424e+16	1.98456e+02	4.04060e+29	4.00000e+02	5.56327e+25	1.98476e+02	0.00000e+00	
9.82564e+00	4.15252e+05	1.24486e+16	1.98476e+02	4.04116e+29	4.00000e+02	5.56327e+25	1.98497e+02	0.00000e+00	
9.82829e+00	4.15462e+05	1.24549e+16	1.98497e+02	4.04171e+29	4.00000e+02	5.56327e+25	1.98518e+02	0.00000e+00	
9.83095e+00	4.15671e+05	1.24612e+16	1.98518e+02	4.04227e+29	4.00000e+02	5.56327e+25	1.98539e+02	0.00000e+00	
9.83360e+00	4.15880e+05	1.24675e+16	1.98539e+02	4.04283e+29	4.00000e+02	5.56327e+25	1.98559e+02	0.00000e+00	
9.83625e+00	4.16089e+05	1.24737e+16	1.98559e+02	4.04338e+29	4.00000e+02	5.56327e+25	1.98580e+02	0.00000e+00	
