TimeObs (s) 	TimeJet (s) 	Rcoll (cm) 	DSGamma 	DSMass (g) 	UPGamma 	UPMass (g) 	Gammaf 	tau
5.07213e+00	1.92073e+04	5.75668e+14	1.21059e+02	8.45861e+28	2.32164e+02	9.58506e+25	1.21155e+02	1.41515e-02	
8.41075e-01	1.92410e+04	5.76805e+14	1.36557e+02	3.99442e+28	1.89792e+02	1.17250e+26	1.36691e+02	3.74251e-04	
9.36789e+00	1.92491e+04	5.76791e+14	1.07789e+02	1.33280e+29	2.58564e+02	8.60640e+25	1.07857e+02	2.77512e-02	
5.07379e+00	1.92561e+04	5.77130e+14	1.21155e+02	8.46820e+28	2.32680e+02	9.56382e+25	1.21250e+02	1.40927e-02	
8.41530e-01	1.92580e+04	5.77315e+14	1.12154e+02	1.98416e+26	1.36691e+02	4.00614e+28	1.36557e+02	3.62880e-04	
8.42233e-01	1.92842e+04	5.78100e+14	1.36557e+02	4.02598e+28	1.90305e+02	1.16934e+26	1.36691e+02	3.62807e-04	
9.36979e+00	1.92933e+04	5.78117e+14	1.07857e+02	1.33366e+29	2.58950e+02	8.59356e+25	1.07926e+02	2.76269e-02	
5.07546e+00	1.93050e+04	5.78597e+14	1.21250e+02	8.47776e+28	2.33195e+02	9.54267e+25	1.21346e+02	1.40372e-02	
8.43395e-01	1.93277e+04	5.79403e+14	1.36691e+02	4.03768e+28	1.90820e+02	1.16618e+26	1.36825e+02	3.61042e-04	
8.43660e-01	1.93376e+04	5.79701e+14	1.12083e+02	1.98541e+26	1.36825e+02	4.04934e+28	1.36691e+02	3.50784e-04	
9.37169e+00	1.93376e+04	5.79445e+14	1.07926e+02	1.33452e+29	2.59336e+02	8.58078e+25	1.07995e+02	2.74746e-02	
5.07660e+00	1.93387e+04	5.79606e+14	9.20649e+01	2.41711e+26	1.21346e+02	8.48730e+28	1.21250e+02	1.39789e-02	
9.37198e+00	1.93443e+04	5.79646e+14	7.94949e+01	2.79931e+26	1.07995e+02	1.33538e+29	1.07925e+02	2.74715e-02	
5.07712e+00	1.93541e+04	5.80068e+14	1.21250e+02	8.51147e+28	2.33711e+02	9.52161e+25	1.21345e+02	1.39722e-02	
8.44562e-01	1.93713e+04	5.80711e+14	1.36691e+02	4.06919e+28	1.91335e+02	1.16304e+26	1.36824e+02	3.49828e-04	
9.37360e+00	1.93819e+04	5.80774e+14	1.07925e+02	1.33818e+29	2.59721e+02	8.56806e+25	1.07994e+02	2.73791e-02	
5.07879e+00	1.94032e+04	5.81540e+14	1.21345e+02	8.52100e+28	2.34227e+02	9.50063e+25	1.21440e+02	1.39239e-02	
8.45734e-01	1.94152e+04	5.82027e+14	1.36824e+02	4.08082e+28	1.91852e+02	1.15991e+26	1.36958e+02	3.48059e-04	
8.45821e-01	1.94184e+04	5.82124e+14	1.12015e+02	1.98662e+26	1.36958e+02	4.09242e+28	1.36824e+02	3.38295e-04	
9.37550e+00	1.94263e+04	5.82105e+14	1.07994e+02	1.33903e+29	2.60106e+02	8.55539e+25	1.08062e+02	2.72463e-02	
5.08046e+00	1.94525e+04	5.83017e+14	1.21440e+02	8.53050e+28	2.34744e+02	9.47973e+25	1.21536e+02	1.38691e-02	
8.46911e-01	1.94592e+04	5.83347e+14	1.36824e+02	4.11229e+28	1.92371e+02	1.15678e+26	1.36958e+02	3.37000e-04	
9.37741e+00	1.94708e+04	5.83439e+14	1.08062e+02	1.33989e+29	2.60490e+02	8.54278e+25	1.08131e+02	2.71321e-02	
5.08156e+00	1.94850e+04	5.83993e+14	9.21318e+01	2.41535e+26	1.21536e+02	8.53998e+28	1.21440e+02	1.38087e-02	
8.48011e-01	1.95005e+04	5.84584e+14	1.11949e+02	1.98779e+26	1.36958e+02	4.12386e+28	1.36824e+02	3.26603e-04	
5.08213e+00	1.95018e+04	5.84497e+14	1.21440e+02	8.56413e+28	2.35260e+02	9.45893e+25	1.21535e+02	1.37725e-02	
8.48093e-01	1.95036e+04	5.84676e+14	1.36824e+02	4.14373e+28	1.92890e+02	1.15367e+26	1.36957e+02	3.26040e-04	
9.37931e+00	1.95154e+04	5.84775e+14	1.08131e+02	1.34074e+29	2.60873e+02	8.53022e+25	1.08200e+02	2.70089e-02	
9.37999e+00	1.95312e+04	5.85248e+14	7.96182e+01	2.79497e+26	1.08200e+02	1.34160e+29	1.08130e+02	2.69761e-02	
8.49278e-01	1.95480e+04	5.86009e+14	1.36957e+02	4.15527e+28	1.93411e+02	1.15056e+26	1.37091e+02	3.25061e-04	
5.08381e+00	1.95513e+04	5.85980e+14	1.21535e+02	8.57359e+28	2.35777e+02	9.43820e+25	1.21630e+02	1.37143e-02	
9.38122e+00	1.95600e+04	5.86113e+14	1.08130e+02	1.34439e+29	2.61256e+02	8.51772e+25	1.08198e+02	2.68771e-02	
8.50232e-01	1.95839e+04	5.87084e+14	1.11885e+02	1.98893e+26	1.37091e+02	4.16678e+28	1.36957e+02	3.14896e-04	
8.50469e-01	1.95928e+04	5.87351e+14	1.36957e+02	4.18667e+28	1.93932e+02	1.14747e+26	1.37090e+02	3.14130e-04	
5.08548e+00	1.96009e+04	5.87466e+14	1.21630e+02	8.58303e+28	2.36293e+02	9.41757e+25	1.21725e+02	1.36603e-02	
9.38313e+00	1.96047e+04	5.87452e+14	1.08198e+02	1.34524e+29	2.61638e+02	8.50528e+25	1.08267e+02	2.67413e-02	
5.08658e+00	1.96334e+04	5.88441e+14	9.22005e+01	2.41355e+26	1.21725e+02	8.59244e+28	1.21629e+02	1.36437e-02	
8.51664e-01	1.96377e+04	5.88697e+14	1.37090e+02	4.19814e+28	1.94455e+02	1.14438e+26	1.37223e+02	3.12548e-04	
9.38504e+00	1.96495e+04	5.88794e+14	1.08267e+02	1.34609e+29	2.62020e+02	8.49289e+25	1.08335e+02	2.66410e-02	
5.08716e+00	1.96506e+04	5.88956e+14	1.21629e+02	8.61658e+28	2.36810e+02	9.39701e+25	1.21724e+02	1.35872e-02	
8.52483e-01	1.96686e+04	5.89622e+14	1.11823e+02	1.99003e+26	1.37223e+02	4.20958e+28	1.37090e+02	3.02874e-04	
8.52864e-01	1.96829e+04	5.90051e+14	1.37090e+02	4.22948e+28	1.94979e+02	1.14131e+26	1.37223e+02	3.02321e-04	
9.38695e+00	1.96943e+04	5.90138e+14	1.08335e+02	1.34694e+29	2.62401e+02	8.48056e+25	1.08404e+02	2.65189e-02	
5.08884e+00	1.97004e+04	5.90448e+14	1.21724e+02	8.62598e+28	2.37327e+02	9.37655e+25	1.21819e+02	1.35339e-02	
9.38807e+00	1.97206e+04	5.90928e+14	7.97430e+01	2.79060e+26	1.08404e+02	1.34779e+29	1.08334e+02	2.64718e-02	
8.54068e-01	1.97282e+04	5.91411e+14	1.37223e+02	4.24090e+28	1.95504e+02	1.13824e+26	1.37356e+02	3.00726e-04	
9.38886e+00	1.97392e+04	5.91484e+14	1.08334e+02	1.35058e+29	2.62781e+02	8.46828e+25	1.08402e+02	2.63970e-02	
5.09052e+00	1.97503e+04	5.91945e+14	1.21819e+02	8.63535e+28	2.37844e+02	9.35616e+25	1.21914e+02	1.34780e-02	
8.54766e-01	1.97545e+04	5.92200e+14	1.11763e+02	1.99109e+26	1.37356e+02	4.25228e+28	1.37223e+02	2.90784e-04	
8.55278e-01	1.97738e+04	5.92777e+14	1.37223e+02	4.27219e+28	1.96031e+02	1.13518e+26	1.37355e+02	2.90658e-04	
5.09165e+00	1.97838e+04	5.92951e+14	9.22710e+01	2.41171e+26	1.21914e+02	8.64471e+28	1.21819e+02	1.34364e-02	
9.39077e+00	1.97842e+04	5.92832e+14	1.08402e+02	1.35143e+29	2.63161e+02	8.45606e+25	1.08471e+02	2.62488e-02	
5.09221e+00	1.98003e+04	5.93444e+14	1.21819e+02	8.66883e+28	2.38361e+02	9.33586e+25	1.21913e+02	1.34251e-02	
8.56491e-01	1.98196e+04	5.94150e+14	1.37355e+02	4.28354e+28	1.96558e+02	1.13214e+26	1.37488e+02	2.89317e-04	
9.39269e+00	1.98292e+04	5.94181e+14	1.08471e+02	1.35227e+29	2.63541e+02	8.44389e+25	1.08539e+02	2.61542e-02	
8.57080e-01	1.98419e+04	5.94818e+14	1.11705e+02	1.99212e+26	1.37488e+02	4.29486e+28	1.37355e+02	2.79502e-04	
5.09389e+00	1.98504e+04	5.94946e+14	1.21913e+02	8.67816e+28	2.38878e+02	9.31565e+25	1.22008e+02	1.33554e-02	
8.57709e-01	1.98656e+04	5.95529e+14	1.37355e+02	4.31478e+28	1.97087e+02	1.12910e+26	1.37488e+02	2.78905e-04	
9.39460e+00	1.98743e+04	5.95534e+14	1.08539e+02	1.35312e+29	2.63919e+02	8.43177e+25	1.08607e+02	2.60331e-02	
5.09558e+00	1.99006e+04	5.96452e+14	1.22008e+02	8.68748e+28	2.39396e+02	9.29551e+25	1.22103e+02	1.33173e-02	
8.58931e-01	1.99118e+04	5.96915e+14	1.37488e+02	4.32608e+28	1.97617e+02	1.12607e+26	1.37620e+02	2.77498e-04	
9.39623e+00	1.99127e+04	5.96686e+14	7.98692e+01	2.78619e+26	1.08607e+02	1.35396e+29	1.08538e+02	2.59124e-02	
9.39652e+00	1.99195e+04	5.96888e+14	1.08538e+02	1.35675e+29	2.64297e+02	8.41971e+25	1.08606e+02	2.59100e-02	
8.59426e-01	1.99305e+04	5.97476e+14	1.11650e+02	1.99311e+26	1.37620e+02	4.33734e+28	1.37488e+02	2.68077e-04	
5.09678e+00	1.99364e+04	5.97524e+14	9.23434e+01	2.40982e+26	1.22103e+02	8.69677e+28	1.22007e+02	1.32476e-02	
5.09727e+00	1.99510e+04	5.97961e+14	1.22007e+02	8.72087e+28	2.39913e+02	9.27546e+25	1.22102e+02	1.32426e-02	
8.60158e-01	1.99582e+04	5.98306e+14	1.37488e+02	4.35727e+28	1.98148e+02	1.12306e+26	1.37620e+02	2.67232e-04	
9.39843e+00	1.99647e+04	5.98244e+14	1.08606e+02	1.35759e+29	2.64675e+02	8.40771e+25	1.08674e+02	2.57920e-02	
5.09896e+00	2.00014e+04	5.99473e+14	1.22102e+02	8.73015e+28	2.40431e+02	9.25550e+25	1.22196e+02	1.32105e-02	
8.61389e-01	2.00049e+04	5.99704e+14	1.37620e+02	4.36850e+28	1.98680e+02	1.12005e+26	1.37752e+02	2.65886e-04	
9.40035e+00	2.00100e+04	5.99602e+14	1.08674e+02	1.35843e+29	2.65051e+02	8.39575e+25	1.08742e+02	2.56718e-02	
8.61804e-01	2.00206e+04	6.00175e+14	1.11597e+02	1.99406e+26	1.37752e+02	4.37970e+28	1.37619e+02	2.56838e-04	
8.62625e-01	2.00517e+04	6.01108e+14	1.37619e+02	4.39964e+28	1.99213e+02	1.11705e+26	1.37751e+02	2.56566e-04	
5.10065e+00	2.00519e+04	6.00989e+14	1.22196e+02	8.73940e+28	2.40949e+02	9.23561e+25	1.22291e+02	1.31067e-02	
9.40227e+00	2.00554e+04	6.00962e+14	1.08742e+02	1.35927e+29	2.65428e+02	8.38386e+25	1.08810e+02	2.55514e-02	
5.10196e+00	2.00911e+04	6.02161e+14	9.24175e+01	2.40789e+26	1.22291e+02	8.74864e+28	1.22196e+02	1.31019e-02	
8.63865e-01	2.00988e+04	6.02519e+14	1.37751e+02	4.41081e+28	1.99747e+02	1.11406e+26	1.37883e+02	2.54769e-04	
9.40419e+00	2.01008e+04	6.02325e+14	1.08810e+02	1.36011e+29	2.65803e+02	8.37201e+25	1.08878e+02	2.54325e-02	
5.10235e+00	2.01026e+04	6.02508e+14	1.22196e+02	8.77272e+28	2.41466e+02	9.21581e+25	1.22290e+02	1.30480e-02	
9.40447e+00	2.01075e+04	6.02525e+14	7.99969e+01	2.78174e+26	1.08878e+02	1.36095e+29	1.08809e+02	2.54227e-02	
8.64214e-01	2.01120e+04	6.02916e+14	1.11546e+02	1.99497e+26	1.37883e+02	4.42195e+28	1.37751e+02	2.45614e-04	
8.65109e-01	2.01460e+04	6.03935e+14	1.37751e+02	4.44190e+28	2.00282e+02	1.11108e+26	1.37883e+02	2.45504e-04	
9.40611e+00	2.01463e+04	6.03689e+14	1.08809e+02	1.36373e+29	2.66178e+02	8.36022e+25	1.08877e+02	2.53133e-02	
5.10404e+00	2.01534e+04	6.04029e+14	1.22290e+02	8.78193e+28	2.41984e+02	9.19609e+25	1.22384e+02	1.29970e-02	
9.40803e+00	2.01919e+04	6.05054e+14	1.08877e+02	1.36456e+29	2.66552e+02	8.34848e+25	1.08944e+02	2.52948e-02	
8.66358e-01	2.01935e+04	6.05358e+14	1.37883e+02	4.45301e+28	2.00819e+02	1.10812e+26	1.38015e+02	2.43566e-04	
5.10574e+00	2.02042e+04	6.05554e+14	1.22384e+02	8.79113e+28	2.42502e+02	9.17645e+25	1.22478e+02	1.29416e-02	
8.66656e-01	2.02048e+04	6.05699e+14	1.11497e+02	1.99585e+26	1.38015e+02	4.46409e+28	1.37883e+02	2.34609e-04	
9.40995e+00	2.02375e+04	6.06423e+14	1.08944e+02	1.36540e+29	2.66926e+02	8.33680e+25	1.09012e+02	2.51661e-02	
8.67610e-01	2.02411e+04	6.06787e+14	1.37883e+02	4.48405e+28	2.01357e+02	1.10516e+26	1.38014e+02	2.33838e-04	
5.10720e+00	2.02479e+04	6.06863e+14	9.24934e+01	2.40591e+26	1.22478e+02	8.80031e+28	1.22384e+02	1.28859e-02	
5.10744e+00	2.02552e+04	6.07083e+14	1.22384e+02	8.82436e+28	2.43020e+02	9.15689e+25	1.22478e+02	1.28799e-02	
9.41188e+00	2.02833e+04	6.07794e+14	1.09012e+02	1.36623e+29	2.67299e+02	8.32516e+25	1.09080e+02	2.50409e-02	
8.68868e-01	2.02890e+04	6.08223e+14	1.38014e+02	4.49510e+28	2.01895e+02	1.10221e+26	1.38146e+02	2.32785e-04	
8.69131e-01	2.02991e+04	6.08524e+14	1.11450e+02	1.99668e+26	1.38146e+02	4.50612e+28	1.38014e+02	2.24062e-04	
9.41279e+00	2.03050e+04	6.08445e+14	8.01260e+01	2.77726e+26	1.09080e+02	1.36706e+29	1.09011e+02	2.49329e-02	
5.10914e+00	2.03063e+04	6.08614e+14	1.22478e+02	8.83352e+28	2.43538e+02	9.13741e+25	1.22572e+02	1.28153e-02	
9.41380e+00	2.03290e+04	6.09166e+14	1.09011e+02	1.36984e+29	2.67671e+02	8.31358e+25	1.09079e+02	2.49151e-02	
8.70129e-01	2.03371e+04	6.09663e+14	1.38014e+02	4.52609e+28	2.02435e+02	1.09927e+26	1.38145e+02	2.23181e-04	
5.11085e+00	2.03575e+04	6.10148e+14	1.22572e+02	8.84266e+28	2.44056e+02	9.11801e+25	1.22666e+02	1.27800e-02	
9.41573e+00	2.03749e+04	6.10540e+14	1.09079e+02	1.37067e+29	2.68043e+02	8.30206e+25	1.09146e+02	2.47899e-02	
8.71394e-01	2.03854e+04	6.11111e+14	1.38145e+02	4.53708e+28	2.02976e+02	1.09634e+26	1.38277e+02	2.22178e-04	
8.71639e-01	2.03947e+04	6.11392e+14	1.11406e+02	1.99748e+26	1.38277e+02	4.54805e+28	1.38145e+02	2.13436e-04	
5.11249e+00	2.04070e+04	6.11631e+14	9.25711e+01	2.40389e+26	1.22666e+02	8.85178e+28	1.22571e+02	1.27128e-02	
5.11255e+00	2.04088e+04	6.11687e+14	1.22571e+02	8.87582e+28	2.44574e+02	9.09869e+25	1.22665e+02	1.27001e-02	
9.41766e+00	2.04208e+04	6.11916e+14	1.09146e+02	1.37150e+29	2.68414e+02	8.29058e+25	1.09214e+02	2.46653e-02	
8.72664e-01	2.04338e+04	6.12564e+14	1.38145e+02	4.56802e+28	2.03518e+02	1.09342e+26	1.38276e+02	2.12697e-04	
5.11426e+00	2.04602e+04	6.13227e+14	1.22665e+02	8.88491e+28	2.45093e+02	9.07946e+25	1.22758e+02	1.26718e-02	
9.41958e+00	2.04668e+04	6.13295e+14	1.09214e+02	1.37233e+29	2.68784e+02	8.27916e+25	1.09282e+02	2.45416e-02	
8.73938e-01	2.04826e+04	6.14025e+14	1.38276e+02	4.57896e+28	2.04061e+02	1.09051e+26	1.38407e+02	2.11742e-04	
8.74180e-01	2.04919e+04	6.14304e+14	1.11363e+02	1.99824e+26	1.38407e+02	4.58986e+28	1.38276e+02	2.02980e-04	
9.42119e+00	2.05052e+04	6.14447e+14	8.02567e+01	2.77274e+26	1.09282e+02	1.37316e+29	1.09213e+02	2.44658e-02	
5.11597e+00	2.05117e+04	6.14772e+14	1.22758e+02	8.89399e+28	2.45611e+02	9.06030e+25	1.22852e+02	1.25912e-02	
9.42151e+00	2.05128e+04	6.14676e+14	1.09213e+02	1.37593e+29	2.69154e+02	8.26779e+25	1.09280e+02	2.44185e-02	
8.75215e-01	2.05314e+04	6.15490e+14	1.38276e+02	4.60984e+28	2.04605e+02	1.08761e+26	1.38407e+02	2.02382e-04	
9.42344e+00	2.05589e+04	6.16058e+14	1.09280e+02	1.37676e+29	2.69523e+02	8.25646e+25	1.09348e+02	2.43716e-02	
5.11768e+00	2.05634e+04	6.16320e+14	1.22852e+02	8.90305e+28	2.46129e+02	9.04122e+25	1.22946e+02	1.25304e-02	
5.11784e+00	2.05682e+04	6.16466e+14	9.26507e+01	2.40183e+26	1.22946e+02	8.91210e+28	1.22851e+02	1.25250e-02	
8.76497e-01	2.05806e+04	6.16963e+14	1.38407e+02	4.62072e+28	2.05150e+02	1.08472e+26	1.38538e+02	2.01293e-04	
8.76755e-01	2.05905e+04	6.17259e+14	1.11323e+02	1.99896e+26	1.38538e+02	4.63157e+28	1.38406e+02	1.92694e-04	
9.42538e+00	2.06051e+04	6.17443e+14	1.09348e+02	1.37759e+29	2.69891e+02	8.24520e+25	1.09415e+02	2.42320e-02	
5.11939e+00	2.06151e+04	6.17870e+14	1.22851e+02	8.93611e+28	2.46647e+02	9.02222e+25	1.22945e+02	1.24817e-02	
8.77783e-01	2.06298e+04	6.18440e+14	1.38406e+02	4.65156e+28	2.05696e+02	1.08184e+26	1.38537e+02	1.92049e-04	
9.42731e+00	2.06514e+04	6.18829e+14	1.09415e+02	1.37841e+29	2.70259e+02	8.23398e+25	1.09483e+02	2.41396e-02	
5.12111e+00	2.06669e+04	6.19424e+14	1.22945e+02	8.94514e+28	2.47166e+02	9.00330e+25	1.23038e+02	1.24307e-02	
8.79073e-01	2.06794e+04	6.19925e+14	1.38537e+02	4.66237e+28	2.06243e+02	1.07897e+26	1.38668e+02	1.91087e-04	
8.79364e-01	2.06905e+04	6.20260e+14	1.11285e+02	1.99965e+26	1.38668e+02	4.67316e+28	1.38537e+02	1.82576e-04	
9.42924e+00	2.06977e+04	6.20219e+14	1.09483e+02	1.37923e+29	2.70626e+02	8.22281e+25	1.09550e+02	2.39981e-02	
9.42968e+00	2.07082e+04	6.20533e+14	8.03887e+01	2.76818e+26	1.09550e+02	1.38006e+29	1.09481e+02	2.39814e-02	
5.12283e+00	2.07189e+04	6.20982e+14	1.23038e+02	8.95414e+28	2.47684e+02	8.98446e+25	1.23132e+02	1.23699e-02	
8.80367e-01	2.07291e+04	6.21414e+14	1.38537e+02	4.69316e+28	2.06791e+02	1.07611e+26	1.38667e+02	1.81880e-04	
5.12325e+00	2.07317e+04	6.21367e+14	9.27320e+01	2.39972e+26	1.23132e+02	8.96312e+28	1.23037e+02	1.23474e-02	
9.43118e+00	2.07441e+04	6.21609e+14	1.09481e+02	1.38282e+29	2.70992e+02	8.21170e+25	1.09548e+02	2.39028e-02	
5.12454e+00	2.07709e+04	6.22541e+14	1.23037e+02	8.98712e+28	2.48202e+02	8.96569e+25	1.23131e+02	1.23319e-02	
8.81666e-01	2.07790e+04	6.22911e+14	1.38667e+02	4.70392e+28	2.07341e+02	1.07326e+26	1.38798e+02	1.80970e-04	
9.43311e+00	2.07906e+04	6.23002e+14	1.09548e+02	1.38364e+29	2.71358e+02	8.20063e+25	1.09616e+02	2.37942e-02	
8.82007e-01	2.07921e+04	6.23305e+14	1.11249e+02	2.00029e+26	1.38798e+02	4.71465e+28	1.38667e+02	1.72433e-04	
5.12626e+00	2.08230e+04	6.24104e+14	1.23131e+02	8.99609e+28	2.48721e+02	8.94701e+25	1.23224e+02	1.22822e-02	
8.82967e-01	2.08291e+04	6.24412e+14	1.38667e+02	4.73466e+28	2.07891e+02	1.07042e+26	1.38797e+02	1.71895e-04	
9.43505e+00	2.08371e+04	6.24396e+14	1.09616e+02	1.38446e+29	2.71723e+02	8.18962e+25	1.09683e+02	2.36799e-02	
5.12798e+00	2.08753e+04	6.25672e+14	1.23224e+02	9.00503e+28	2.49239e+02	8.92840e+25	1.23317e+02	1.22340e-02	
8.84274e-01	2.08794e+04	6.25921e+14	1.38797e+02	4.74536e+28	2.08442e+02	1.06759e+26	1.38927e+02	1.71035e-04	
9.43698e+00	2.08837e+04	6.25794e+14	1.09683e+02	1.38528e+29	2.72087e+02	8.17865e+25	1.09750e+02	2.35658e-02	
8.84684e-01	2.08952e+04	6.26396e+14	1.11216e+02	2.00090e+26	1.38927e+02	4.75604e+28	1.38797e+02	1.62773e-04	
5.12871e+00	2.08975e+04	6.26337e+14	9.28151e+01	2.39757e+26	1.23317e+02	9.01396e+28	1.23223e+02	1.21707e-02	
9.43824e+00	2.09140e+04	6.26704e+14	8.05222e+01	2.76359e+26	1.09750e+02	1.38610e+29	1.09681e+02	2.35249e-02	
5.12971e+00	2.09277e+04	6.27241e+14	1.23223e+02	9.03794e+28	2.49758e+02	8.90987e+25	1.23316e+02	1.21512e-02	
8.85583e-01	2.09299e+04	6.27435e+14	1.38797e+02	4.77605e+28	2.08994e+02	1.06477e+26	1.38927e+02	1.62089e-04	
9.43892e+00	2.09304e+04	6.27193e+14	1.09681e+02	1.38887e+29	2.72451e+02	8.16774e+25	1.09749e+02	2.34522e-02	
9.44086e+00	2.09771e+04	6.28593e+14	1.09749e+02	1.38968e+29	2.72814e+02	8.15688e+25	1.09816e+02	2.34511e-02	
5.13143e+00	2.09801e+04	6.28814e+14	1.23316e+02	9.04685e+28	2.50276e+02	8.89141e+25	1.23409e+02	1.20830e-02	
8.86897e-01	2.09806e+04	6.28955e+14	1.38927e+02	4.78669e+28	2.09548e+02	1.06196e+26	1.39057e+02	1.61280e-04	
8.87396e-01	2.09999e+04	6.29533e+14	1.11184e+02	2.00146e+26	1.39057e+02	4.79731e+28	1.38927e+02	1.53220e-04	
9.44280e+00	2.10239e+04	6.29996e+14	1.09816e+02	1.39050e+29	2.73176e+02	8.14606e+25	1.09883e+02	2.32961e-02	
8.88215e-01	2.10315e+04	6.30481e+14	1.38927e+02	4.81733e+28	2.10102e+02	1.05916e+26	1.39056e+02	1.52590e-04	
5.13316e+00	2.10327e+04	6.30390e+14	1.23409e+02	9.05574e+28	2.50794e+02	8.87304e+25	1.23502e+02	1.20298e-02	
5.13424e+00	2.10656e+04	6.31377e+14	9.29001e+01	2.39538e+26	1.23502e+02	9.06461e+28	1.23408e+02	1.20284e-02	
9.44474e+00	2.10708e+04	6.31402e+14	1.09883e+02	1.39131e+29	2.73537e+02	8.13530e+25	1.09950e+02	2.31509e-02	
8.89536e-01	2.10826e+04	6.32013e+14	1.39056e+02	4.82792e+28	2.10657e+02	1.05636e+26	1.39186e+02	1.51912e-04	
5.13489e+00	2.10854e+04	6.31970e+14	1.23408e+02	9.08857e+28	2.51313e+02	8.85474e+25	1.23501e+02	1.19762e-02	
8.90143e-01	2.11061e+04	6.32717e+14	1.11155e+02	2.00199e+26	1.39186e+02	4.83848e+28	1.39056e+02	1.43726e-04	
9.44669e+00	2.11177e+04	6.32810e+14	1.09950e+02	1.39213e+29	2.73898e+02	8.12459e+25	1.10017e+02	2.30622e-02	
9.44689e+00	2.11228e+04	6.32960e+14	8.06572e+01	2.75897e+26	1.10017e+02	1.39294e+29	1.09948e+02	2.30367e-02	
8.90862e-01	2.11339e+04	6.33551e+14	1.39056e+02	4.85850e+28	2.11214e+02	1.05358e+26	1.39186e+02	1.43218e-04	
5.13662e+00	2.11382e+04	6.33552e+14	1.23501e+02	9.09742e+28	2.51831e+02	8.83651e+25	1.23594e+02	1.19250e-02	
9.44863e+00	2.11647e+04	6.34218e+14	1.09948e+02	1.39570e+29	2.74258e+02	8.11392e+25	1.10015e+02	2.29922e-02	
8.92191e-01	2.11854e+04	6.35095e+14	1.39186e+02	4.86904e+28	2.11771e+02	1.05081e+26	1.39315e+02	1.42651e-04	
5.13835e+00	2.11911e+04	6.35138e+14	1.23594e+02	9.10626e+28	2.52349e+02	8.81836e+25	1.23687e+02	1.18716e-02	
9.45057e+00	2.12118e+04	6.35629e+14	1.10015e+02	1.39651e+29	2.74617e+02	8.10330e+25	1.10082e+02	2.28775e-02	
8.92925e-01	2.12139e+04	6.35949e+14	1.11128e+02	2.00248e+26	1.39315e+02	4.87955e+28	1.39186e+02	1.34137e-04	
5.13982e+00	2.12361e+04	6.36487e+14	9.29868e+01	2.39314e+26	1.23687e+02	9.11508e+28	1.23593e+02	1.18420e-02	
8.93524e-01	2.12371e+04	6.36644e+14	1.39186e+02	4.89957e+28	2.12329e+02	1.04805e+26	1.39315e+02	1.33830e-04	
5.14008e+00	2.12441e+04	6.36727e+14	1.23593e+02	9.13901e+28	2.52867e+02	8.80029e+25	1.23686e+02	1.18207e-02	
9.45252e+00	2.12589e+04	6.37042e+14	1.10082e+02	1.39732e+29	2.74976e+02	8.09274e+25	1.10149e+02	2.27634e-02	
8.94860e-01	2.12890e+04	6.38200e+14	1.39315e+02	4.91005e+28	2.12888e+02	1.04529e+26	1.39444e+02	1.33542e-04	
5.14182e+00	2.12972e+04	6.38318e+14	1.23686e+02	9.14781e+28	2.53386e+02	8.78229e+25	1.23778e+02	1.17676e-02	
9.45446e+00	2.13062e+04	6.38458e+14	1.10149e+02	1.39813e+29	2.75334e+02	8.08222e+25	1.10215e+02	2.26501e-02	
8.95743e-01	2.13233e+04	6.39229e+14	1.11103e+02	2.00293e+26	1.39444e+02	4.92051e+28	1.39315e+02	1.25137e-04	
9.45563e+00	2.13344e+04	6.39303e+14	8.07936e+01	2.75431e+26	1.10215e+02	1.39894e+29	1.10147e+02	2.25946e-02	
8.96201e-01	2.13411e+04	6.39762e+14	1.39315e+02	4.94054e+28	2.13449e+02	1.04255e+26	1.39444e+02	1.24807e-04	
5.14355e+00	2.13504e+04	6.39913e+14	1.23778e+02	9.15659e+28	2.53904e+02	8.76437e+25	1.23871e+02	1.17169e-02	
9.45641e+00	2.13534e+04	6.39876e+14	1.10147e+02	1.40169e+29	2.75691e+02	8.07175e+25	1.10214e+02	2.25373e-02	
8.97545e-01	2.13933e+04	6.41329e+14	1.39444e+02	4.95096e+28	2.14010e+02	1.03982e+26	1.39573e+02	1.24583e-04	
9.45836e+00	2.14008e+04	6.41295e+14	1.10214e+02	1.40250e+29	2.76047e+02	8.06133e+25	1.10280e+02	2.24469e-02	
5.14529e+00	2.14037e+04	6.41513e+14	1.23871e+02	9.16535e+28	2.54422e+02	8.74652e+25	1.23963e+02	1.16560e-02	
5.14546e+00	2.14089e+04	6.41668e+14	9.30753e+01	2.39087e+26	1.23963e+02	9.17410e+28	1.23870e+02	1.16528e-02	
8.98597e-01	2.14343e+04	6.42557e+14	1.11080e+02	2.00334e+26	1.39573e+02	4.96136e+28	1.39444e+02	1.16198e-04	
8.98893e-01	2.14458e+04	6.42902e+14	1.39444e+02	4.98139e+28	2.14572e+02	1.03709e+26	1.39572e+02	1.15923e-04	
9.46031e+00	2.14482e+04	6.42716e+14	1.10280e+02	1.40330e+29	2.76403e+02	8.05096e+25	1.10347e+02	2.23371e-02	
5.14703e+00	2.14571e+04	6.43113e+14	1.23870e+02	9.19801e+28	2.54940e+02	8.72875e+25	1.23962e+02	1.16112e-02	
